10:52:35.712;0.0020
10:52:35.761;0.0020
10:52:35.814;0.0020
10:52:35.864;0.0020
10:52:35.867;0.0020
10:52:35.917;0.0020
10:52:35.966;0.0020
10:52:35.970;0.0020
10:52:36.019;0.0020
10:52:36.072;0.0020
10:52:36.121;0.0020
10:52:36.175;0.0020
10:52:36.223;0.0020
10:52:36.277;0.0020
10:52:36.326;0.0020
10:52:36.380;0.0020
10:52:36.428;0.0020
10:52:36.432;0.0020
10:52:36.482;0.0020
10:52:36.535;0.0020
10:52:36.584;0.0020
10:52:36.638;0.0020
10:52:36.686;0.0020
10:52:36.740;0.0020
10:52:36.789;0.0020
10:52:36.842;0.0020
10:52:36.891;0.0020
10:52:36.895;0.0020
10:52:36.944;0.0020
10:52:36.994;0.0020
10:52:36.998;0.0020
10:52:37.047;0.0020
10:52:37.101;0.0020
10:52:37.149;0.0020
10:52:37.203;0.0020
10:52:37.253;0.0020
10:52:37.305;0.0020
10:52:37.354;0.0020
10:52:37.408;0.0020
10:52:37.457;0.0020
10:52:37.461;0.0020
10:52:37.510;0.0020
10:52:37.559;0.0020
10:52:37.563;0.0020
10:52:37.613;0.0020
10:52:37.665;0.0020
10:52:37.715;0.0020
10:52:37.768;0.0020
10:52:37.817;0.0020
10:52:37.871;0.0020
10:52:37.919;0.0020
10:52:37.973;0.0020
10:52:38.022;0.0020
10:52:38.026;0.0020
10:52:38.075;0.0020
10:52:38.124;0.0020
10:52:38.128;0.0020
10:52:38.178;0.0020
10:52:38.231;0.0020
10:52:38.281;0.0020
