12:35:54.139;0.0020
12:35:54.188;0.0020
12:35:54.242;0.0020
12:35:54.291;0.0020
12:35:54.344;0.0020
12:35:54.397;0.0020
12:35:54.446;0.0020
12:35:54.500;0.0020
12:35:54.549;0.0020
12:35:54.601;0.0020
12:35:54.651;0.0020
12:35:54.705;0.0020
12:35:54.754;0.0020
12:35:54.807;0.0020
12:35:54.856;0.0020
12:35:54.909;0.0020
12:35:54.963;0.0020
12:35:55.012;0.0020
12:35:55.065;0.0020
12:35:55.114;0.0020
12:35:55.168;0.0020
12:35:55.216;0.0020
12:35:55.270;0.0020
12:35:55.320;0.0020
12:35:55.372;0.0020
12:35:55.421;0.0020
12:35:55.475;0.0020
12:35:55.528;0.0020
12:35:55.577;0.0020
12:35:55.631;0.0020
12:35:55.679;0.0020
12:35:55.733;0.0020
12:35:55.782;0.0020
12:35:55.835;0.0020
12:35:55.884;0.0020
12:35:55.938;0.0020
12:35:55.987;0.0020
12:35:56.040;0.0020
12:35:56.094;0.0020
12:35:56.142;0.0020
12:35:56.196;0.0020
12:35:56.244;0.0020
12:35:56.298;0.0020
12:35:56.347;0.0020
12:35:56.401;0.0020
12:35:56.450;0.0020
12:35:56.503;0.0020
12:35:56.556;0.0020
12:35:56.605;0.0020
12:35:56.658;0.0020
12:35:56.708;0.0020
12:35:56.760;0.0020
12:35:56.810;0.0020
12:35:56.864;0.0020
12:35:56.912;0.0020
12:35:56.966;0.0020
12:35:57.015;0.0020
12:35:57.069;0.0020
12:35:57.122;0.0020
12:35:57.171;0.0020
12:35:57.224;0.0020
12:35:57.273;0.0020
12:35:57.326;0.0020
12:35:57.375;0.0020
12:35:57.428;0.0020
12:35:57.478;0.0020
12:35:57.531;0.0020
12:35:57.580;0.0020
12:35:57.634;0.0020
12:35:57.687;0.0020
12:35:57.736;0.0020
12:35:57.789;0.0020
12:35:57.838;0.0020
12:35:57.892;0.0020
12:35:57.940;0.0020
12:35:57.994;0.0020
12:35:58.043;0.0020
12:35:58.096;0.0020
12:35:58.146;0.0020
12:35:58.199;0.0020
12:35:58.252;0.0020
12:35:58.302;0.0020
12:35:58.354;0.0020
12:35:58.403;0.0020
12:35:58.457;0.0020
12:35:58.506;0.0020
12:35:58.559;0.0020
12:35:58.608;0.0020
12:35:58.661;0.0020
12:35:58.715;0.0020
12:35:58.764;0.0020
12:35:58.817;0.0020
12:35:58.866;0.0020
12:35:58.920;0.0020
12:35:58.969;0.0020
12:35:59.023;0.0020
12:35:59.071;0.0020
12:35:59.125;0.0020
12:35:59.174;0.0020
12:35:59.227;0.0020
12:35:59.279;0.0020
12:35:59.329;0.0020
12:35:59.382;0.0020
12:35:59.432;0.0020
12:35:59.485;0.0020
12:35:59.534;0.0020
12:35:59.588;0.0020
12:35:59.636;0.0020
12:35:59.690;0.0020
12:35:59.739;0.0020
12:35:59.792;0.0020
12:35:59.846;0.0020
12:35:59.895;0.0020
12:35:59.948;0.0020
12:35:59.997;0.0020
12:36:00.050;0.0020
12:36:00.100;0.0020
12:36:00.152;0.0020
12:36:00.202;0.0020
12:36:00.255;0.0020
12:36:00.305;0.0020
12:36:00.358;0.0020
12:36:00.411;0.0020
12:36:00.460;0.0020
12:36:00.513;0.0020
12:36:00.563;0.0020
12:36:00.616;0.0020
12:36:00.665;0.0020
12:36:00.718;0.0020
12:36:00.767;0.0020
12:36:00.820;0.0020
12:36:00.873;0.0020
12:36:00.923;0.0020
12:36:00.975;0.0020
12:36:01.025;0.0020
12:36:01.079;0.0020
12:36:01.128;0.0020
12:36:01.181;0.0020
12:36:01.230;0.0020
12:36:01.284;0.0020
12:36:01.333;0.0020
12:36:01.385;0.0020
12:36:01.439;0.0020
12:36:01.488;0.0020
12:36:01.541;0.0020
12:36:01.591;0.0020
12:36:01.644;0.0020
12:36:01.693;0.0020
12:36:01.746;0.0020
12:36:01.795;0.0020
12:36:01.848;0.0020
12:36:01.898;0.0020
12:36:01.951;0.0020
12:36:02.004;0.0020
12:36:02.054;0.0020
12:36:02.107;0.0020
12:36:02.156;0.0020
12:36:02.209;0.0020
12:36:02.259;0.0020
12:36:02.312;0.0020
12:36:02.361;0.0020
12:36:02.414;0.0020
12:36:02.463;0.0020
12:36:02.516;0.0020
12:36:02.570;0.0020
12:36:02.619;0.0020
12:36:02.672;0.0020
12:36:02.721;0.0020
12:36:02.774;0.0020
12:36:02.824;0.0020
12:36:02.877;0.0020
12:36:02.926;0.0020
12:36:02.979;0.0020
12:36:03.032;0.0020
12:36:03.081;0.0020
12:36:03.134;0.0020
12:36:03.184;0.0020
12:36:03.237;0.0020
12:36:03.286;0.0020
12:36:03.340;0.0020
12:36:03.389;0.0020
12:36:03.442;0.0020
12:36:03.491;0.0020
12:36:03.544;0.0020
12:36:03.597;0.0020
12:36:03.647;0.0020
12:36:03.700;0.0020
12:36:03.749;0.0020
12:36:03.803;0.0020
12:36:03.852;0.0020
12:36:03.905;0.0020
12:36:03.954;0.0020
12:36:04.007;0.0020
12:36:04.056;0.0020
12:36:04.110;0.0020
12:36:04.163;0.0020
12:36:04.213;0.0020
12:36:04.265;0.0020
12:36:04.315;0.0020
12:36:04.368;0.0020
12:36:04.417;0.0020
12:36:04.470;0.0020
12:36:04.519;0.0020
12:36:04.572;0.0020
12:36:04.622;0.0020
12:36:04.675;0.0020
12:36:04.728;0.0020
12:36:04.778;0.0020
12:36:04.831;0.0020
12:36:04.881;0.0020
12:36:04.933;0.0020
12:36:04.982;0.0020
12:36:05.036;0.0020
12:36:05.084;0.0020
12:36:05.138;0.0020
12:36:05.187;0.0020
12:36:05.240;0.0020
12:36:05.294;0.0020
12:36:05.343;0.0020
12:36:05.396;0.0020
12:36:05.445;0.0020
12:36:05.498;0.0020
12:36:05.548;0.0020
12:36:05.601;0.0020
12:36:05.650;0.0020
12:36:05.703;0.0020
12:36:05.756;0.0020
12:36:05.806;0.0020
12:36:05.859;0.0020
12:36:05.908;0.0020
12:36:05.962;0.0020
12:36:06.010;0.0020
12:36:06.064;0.0020
12:36:06.112;0.0020
12:36:06.166;0.0020
12:36:06.215;0.0020
12:36:06.269;0.0020
12:36:06.322;0.0020
12:36:06.371;0.0020
12:36:06.424;0.0020
12:36:06.473;0.0020
12:36:06.527;0.0020
12:36:06.576;0.0020
12:36:06.629;0.0020
12:36:06.678;0.0020
12:36:06.732;0.0020
12:36:06.781;0.0020
12:36:06.834;0.0020
12:36:06.887;0.0020
12:36:06.937;0.0020
12:36:06.989;0.0020
12:36:07.038;0.0020
12:36:07.092;0.0020
12:36:07.141;0.0020
12:36:07.194;0.0020
12:36:07.243;0.0020
12:36:07.297;0.0020
12:36:07.346;0.0020
12:36:07.399;0.0020
